74344	80937	162
74344	117954	163
74344	60460	164
74344	79220	165
74344	112444	166
74344	125393	167
74344	89684	168
74344	68665	169
74344	115873	170
74344	117380	171
74344	88277	172
74344	42516	173
74344	58101	174
74344	111731	175
74344	117958	176
74344	111816	177
74344	111538	178
74344	122788	179
74344	79221	180
74344	88433	181
74344	45207	182
74344	42498	183
74344	42739	184
74344	60440	185
74344	113658	186
74344	111815	187
74344	58115	188
74344	103341	189
74344	121187	190
74344	67470	191
74344	42629	192
74344	44205	193
74344	120176	194
74344	125031	195
74344	77435	196
74344	54307	197
74344	60453	198
74344	97333	199
74344	123974	200
104505	104509	1
104505	76645	2
104505	104507	3
104505	70473	4
104505	52509	5
104505	76680	6
104505	70481	7
104505	76651	8
104505	70467	9
104505	76682	10
104505	70468	11
104505	76705	12
104505	121745	13
104505	95698	14
104505	104506	15
104505	32309	16
104505	32559	17
104505	124055	18
104505	110272	19
104505	30010	20
104505	78096	21
104505	120103	22
104505	78088	23
104505	70480	24
104505	37458	25
104505	78101	26
104505	78081	27
104505	78076	28
104505	95699	29
104505	78087	30
104505	124048	31
104505	63106	32
104505	78092	33
104505	120105	34
104505	120101	35
104505	35567	36
104505	100042	37
104505	108356	38
104505	124052	39
104505	78078	40
104505	78085	41
104505	78070	42
104505	124053	43
104505	78086	44
104505	124051	45
104505	78089	46
104505	78098	47
104505	124054	48
104505	42815	49
104505	78074	50
104505	73681	51
104505	120104	52
104505	37500	53
104505	57577	54
104505	37420	55
104505	78093	56
104505	62269	57
104505	75102	58
104505	47205	59
104505	46386	60
104505	67438	61
104505	14265	62
104505	68709	63
104505	78071	64
104505	78073	65
104505	124049	66
104505	51779	67
104505	57596	68
104505	37437	69
104505	103368	70
104505	37472	71
104505	108506	72
104505	120883	73
104505	78080	74
104505	104510	75
104505	119365	76
104505	29237	77
104505	78488	78
104505	75845	79
104505	101482	80
104505	52193	81
104505	48919	82
104505	21826	83
104505	40616	84
104505	37492	85
104505	46349	86
104505	27181	87
104505	92865	88
104505	112200	89
104505	24205	90
104505	103367	91
104505	37414	92
104505	57538	93
104505	46344	94
104505	120763	95
104505	117075	96
104505	120884	97
104505	40821	98
104505	78683	99
104505	121198	100
104505	125861	101
104505	120119	102
104505	44183	103
104505	38033	104
104505	87660	105
104505	118995	106
104505	25831	107
104505	57611	108
104505	57573	109
104505	103363	110
104505	121195	111
104505	120126	112
104505	37464	113
104505	63921	114
104505	44182	115
104505	77823	116
104505	37454	117
104505	104917	118
104505	85111	119
104505	37471	120
104505	78097	121
104505	77818	122
104505	103366	123
104505	37456	124
104505	69791	125
104505	37512	126
104505	103361	127
104505	35536	128
104505	35541	129
104505	57099	130
104505	120106	131
104505	29992	132
104505	98236	133
104505	118562	134
104505	37506	135
104505	123350	136
104505	89672	137
104505	124148	138
104505	107808	139
104505	37415	140
104505	58351	141
104505	115013	142
104505	37509	143
104505	37486	144
104505	24166	145
104505	40577	146
104505	37460	147
104505	37391	148
104505	109934	149
104505	64216	150
104505	37508	151
104505	38031	152
104505	107812	153
104505	74463	154
104505	120230	155
104505	120231	156
104505	103532	157
104505	45684	158
104505	85741	159
104505	69874	160
104505	117393	161
104505	67808	162
104505	37444	163
104505	77442	164
104505	37497	165
104505	109919	166
104505	37390	167
104505	40617	168
104505	48920	169
104505	107809	170
104505	120758	171
104505	103362	172
104505	73739	173
104505	48917	174
104505	40624	175
104505	120762	176
104505	34169	177
104505	58101	178
104505	63051	179
104505	40636	180
104505	42477	181
104505	88934	182
104505	112445	183
104505	111187	184
104505	40256	185
104505	77838	186
104505	72095	187
104505	117954	188
104505	94940	189
104505	35540	190
104505	35535	191
104505	120176	192
104505	44205	193
104505	17882	194
104505	33918	195
104505	121244	196
104505	17460	197
104505	86936	198
104505	93152	199
104505	97491	200
85242	86985	1
85242	73676	2
85242	73677	3
85242	86984	4
85242	125243	5
85242	121249	6
85242	121246	7
85242	123483	8
85242	86997	9
85242	73664	10
85242	123484	11
85242	86979	12
85242	114473	13
85242	121248	14
85242	85262	15
85242	89299	16
85242	73665	17
85242	86998	18
85242	85260	19
85242	85271	20
85242	85274	21
85242	73663	22
85242	85281	23
85242	100686	24
85242	85284	25
85242	78026	26
85242	115952	27
85242	87014	28
85242	112432	29
85242	121092	30
85242	65124	31
85242	85270	32
85242	85305	33
85242	121090	34
85242	117066	35
85242	86993	36
85242	125242	37
85242	94929	38
85242	117064	39
85242	114459	40
85242	75144	41
85242	60899	42
85242	125244	43
85242	86995	44
85242	100623	45
85242	93118	46
85242	119454	47
85242	117065	48
85242	121091	49
85242	86992	50
85242	123212	51
85242	85307	52
85242	123211	53
85242	92877	54
85242	60910	55
85242	125245	56
85242	60901	57
85242	115938	58
85242	55364	59
85242	112262	60
85242	86991	61
85242	65104	62
85242	125791	63
85242	85277	64
85242	98142	65
85242	78043	66
85242	65148	67
85242	60897	68
85242	75116	69
85242	95633	70
85242	75115	71
85242	65259	72
85242	78036	73
85242	55361	74
85242	78047	75
85242	78025	76
85242	111531	77
85242	86989	78
85242	65112	79
85242	100640	80
85242	112388	81
85242	112386	82
85242	117450	83
85242	65108	84
85242	121566	85
85242	65120	86
85242	98169	87
85242	117454	88
85242	94231	89
85242	86987	90
85242	113124	91
85242	97602	92
85242	70041	93
85242	98165	94
85242	77910	95
85242	100627	96
85242	70080	97
85242	70322	98
85242	104264	99
85242	70042	100
85242	70051	101
85242	111036	102
85242	118604	103
85242	73673	104
85242	95643	105
85242	70050	106
85242	95637	107
85242	68546	108
85242	68566	109
85242	125793	110
85242	100635	111
85242	67643	112
85242	104129	113
85242	93117	114
85242	70028	115
85242	68549	116
85242	123918	117
85242	70074	118
85242	111037	119
85242	68544	120
85242	118607	121
85242	93121	122
85242	86996	123
85242	73671	124
85242	98135	125
85242	68555	126
85242	76486	127
85242	89290	128
85242	100690	129
85242	94469	130
85242	95640	131
85242	87003	132
85242	70317	133
85242	70076	134
85242	122561	135
85242	125542	136
85242	57038	137
85242	86542	138
85242	86535	139
85242	71784	140
85242	101016	141
85242	87013	142
85242	95636	143
85242	116072	144
85242	77907	145
85242	102933	146
85242	118605	147
85242	118255	148
85242	98157	149
85242	119452	150
85242	68556	151
85242	120126	152
85242	100441	153
85242	118606	154
85242	87007	155
85242	91325	156
85242	100681	157
85242	108212	158
85242	67617	159
85242	101606	160
85242	68576	161
85242	117440	162
85242	67629	163
85242	120132	164
85242	87012	165
85242	94246	166
85242	68548	167
85242	49078	168
85242	100443	169
85242	70319	170
85242	121409	171
85242	68571	172
85242	102932	173
85242	125010	174
85242	116810	175
85242	57049	176
85242	100713	177
85242	119188	178
85242	116806	179
85242	89641	180
85242	88418	181
85242	116811	182
85242	76487	183
85242	100442	184
85242	83300	185
85242	76484	186
85242	120125	187
85242	104502	188
85242	76485	189
85242	105792	190
85242	57070	191
85242	89688	192
85242	9666	193
85242	112699	194
85242	83299	195
85242	104605	196
85242	42374	197
85242	96497	198
85242	87616	199
85242	93131	200
90155	116987	1
90155	46298	2
90155	96971	3
90155	84028	4
90155	70565	5
90155	96961	6
90155	83805	7
90155	101289	8
90155	98252	9
90155	97001	10
90155	104659	11
90155	121758	12
90155	117737	13
90155	99052	14
90155	67840	15
90155	104661	16
90155	22178	17
90155	104656	18
90155	120620	19
90155	119190	20
90155	101290	21
90155	121759	22
90155	90156	23
90155	123978	24
90155	91789	25
90155	100479	26
90155	120619	27
90155	22160	28
90155	93928	29
90155	113031	30
90155	91790	31
90155	123756	32
90155	84032	33
90155	123754	34
90155	21981	35
90155	123755	36
90155	91793	37
90155	46301	38
90155	121757	39
90155	120618	40
90155	103640	41
90155	91149	42
90155	100478	43
90155	104655	44
90155	104653	45
90155	125860	46
90155	22009	47
90155	91792	48
90155	22196	49
90155	48077	50
90155	121737	51
90155	34185	52
90155	46684	53
90155	103631	54
90155	123481	55
90155	121739	56
90155	104662	57
90155	103643	58
90155	112015	59
90155	100477	60
90155	102143	61
90155	121183	62
90155	112001	63
90155	121186	64
90155	102152	65
90155	96553	66
90155	86914	67
90155	124611	68
90155	111419	69
90155	112007	70
90155	124757	71
90155	108244	72
90155	124317	73
90155	112454	74
90155	121734	75
90155	83802	76
90155	98092	77
90155	98117	78
90155	96558	79
90155	98089	80
90155	98115	81
90155	100596	82
90155	96548	83
90155	96549	84
90155	22070	85
90155	107710	86
90155	107708	87
90155	124486	88
90155	47216	89
90155	112004	90
90155	49047	91
90155	97802	92
90155	97039	93
90155	86916	94
90155	86910	95
90155	98240	96
90155	62289	97
90155	32061	98
90155	124286	99
90155	98091	100
90155	48941	101
90155	109791	102
90155	112014	103
90155	22290	104
90155	32559	105
90155	121738	106
90155	108997	107
90155	102146	108
90155	125090	109
90155	32001	110
90155	97047	111
90155	104631	112
90155	112012	113
90155	109792	114
90155	97807	115
90155	111426	116
90155	97800	117
90155	125771	118
90155	98242	119
90155	60115	120
90155	111749	121
90155	112064	122
90155	60114	123
90155	125666	124
90155	92214	125
90155	125183	126
90155	96941	127
90155	103624	128
90155	87702	129
90155	85778	130
90155	124285	131
90155	45350	132
90155	97046	133
90155	108062	134
90155	107805	135
90155	21800	136
90155	109917	137
90155	91156	138
90155	122611	139
90155	96018	140
90155	90222	141
90155	112017	142
90155	85781	143
90155	63338	144
90155	125184	145
90155	111756	146
90155	123302	147
90155	107058	148
90155	109814	149
90155	63922	150
90155	103940	151
90155	125180	152
90155	68734	153
90155	122615	154
90155	42889	155
90155	100237	156
90155	100235	157
90155	85793	158
90155	94601	159
90155	117378	160
90155	60113	161
90155	14268	162
90155	122042	163
90155	91146	164
90155	107803	165
90155	76680	166
90155	108059	167
90155	107806	168
90155	112457	169
90155	112446	170
90155	114858	171
90155	120762	172
90155	30362	173
90155	95371	174
90155	96020	175
90155	60118	176
90155	114855	177
90155	91144	178
90155	107802	179
90155	123361	180
90155	123363	181
90155	107820	182
90155	103938	183
90155	123362	184
90155	123364	185
90155	51322	186
90155	46210	187
90155	30353	188
90155	125083	189
90155	20384	190
90155	80908	191
90155	91102	192
90155	125084	193
90155	114857	194
90155	91114	195
90155	97804	196
90155	106921	197
90155	21909	198
90155	106927	199
90155	53528	200
65257	65258	1
65257	65260	2
65257	65259	3
65257	121357	4
65257	65261	5
65257	119454	6
65257	93118	7
65257	121356	8
65257	125951	9
65257	125950	10
65257	65036	11
65257	94233	12
65257	117451	13
65257	65051	14
65257	114459	15
65257	117450	16
65257	117430	17
65257	123192	18
65257	117454	19
65257	70075	20
65257	117437	21
65257	102933	22
65257	120131	23
65257	121091	24
65257	70041	25
65257	113124	26
65257	75432	27
65257	75144	28
65257	118604	29
65257	102932	30
65257	55367	31
65257	118605	32
65257	65112	33
65257	126031	34
65257	70076	35
65257	65124	36
65257	89290	37
65257	76486	38
65257	85270	39
65257	117064	40
65257	55364	41
65257	87014	42
65257	70044	43
65257	70036	44
65257	65065	45
65257	65087	46
65257	70028	47
65257	86992	48
65257	121092	49
65257	125283	50
65257	70051	51
65257	112386	52
65257	112388	53
65257	94236	54
65257	70034	55
65257	118611	56
65257	89299	57
65257	112390	58
65257	67643	59
65257	65104	60
65257	70043	61
65257	117452	62
65257	87006	63
65257	89276	64
65257	86970	65
65257	60901	66
65257	115938	67
65257	85305	68
65257	70050	69
65257	87005	70
65257	112262	71
65257	86991	72
65257	73664	73
65257	118756	74
65257	111036	75
65257	118621	76
65257	70045	77
65257	94474	78
65257	95633	79
65257	70315	80
65257	116851	81
65257	86968	82
65257	87013	83
65257	86979	84
65257	94467	85
65257	65108	86
65257	112261	87
65257	70074	88
65257	68576	89
65257	122561	90
65257	118830	91
65257	118254	92
65257	114473	93
65257	93121	94
65257	55361	95
65257	105458	96
65257	68558	97
65257	120132	98
65257	87012	99
65257	100623	100
65257	95637	101
65257	108212	102
65257	93119	103
65257	98165	104
65257	85271	105
65257	118440	106
65257	116072	107
65257	86972	108
65257	65140	109
65257	70080	110
65257	105988	111
65257	65037	112
65257	60900	113
65257	65088	114
65257	108214	115
65257	118435	116
65257	86529	117
65257	113109	118
65257	93122	119
65257	118831	120
65257	97602	121
65257	70316	122
65257	117421	123
65257	117733	124
65257	117066	125
65257	65029	126
65257	98194	127
65257	105987	128
65257	65148	129
65257	118255	130
65257	108210	131
65257	70046	132
65257	107979	133
65257	117439	134
65257	94222	135
65257	125243	136
65257	118606	137
65257	70042	138
65257	121246	139
65257	70322	140
65257	78043	141
65257	94469	142
65257	95640	143
65257	68549	144
65257	68571	145
65257	68540	146
65257	124703	147
65257	86542	148
65257	55366	149
65257	68546	150
65257	68565	151
65257	117440	152
65257	70317	153
65257	95646	154
65257	89291	155
65257	98933	156
65257	124688	157
65257	123484	158
65257	68555	159
65257	95954	160
65257	86535	161
65257	85277	162
65257	125509	163
65257	125543	164
65257	125014	165
65257	119452	166
65257	100627	167
65257	70032	168
65257	70047	169
65257	70038	170
65257	94563	171
65257	125544	172
65257	123917	173
65257	79444	174
65257	68548	175
65257	98124	176
65257	100635	177
65257	70031	178
65257	98934	179
65257	100443	180
65257	120125	181
65257	76484	182
65257	120129	183
65257	124702	184
65257	78047	185
65257	68538	186
65257	116810	187
65257	125245	188
65257	77907	189
65257	67629	190
65257	100684	191
65257	116806	192
65257	125013	193
65257	78025	194
65257	120130	195
65257	94245	196
65257	116807	197
65257	85175	198
65257	115551	199
65257	124522	200
121522	103948	1
121522	21920	2
121522	121524	3
121522	122677	4
121522	21922	5
121522	21918	6
121522	21917	7
121522	21927	8
121522	123639	9
121522	9637	10
121522	126151	11
121522	21928	12
121522	98613	13
121522	21934	14
121522	88889	15
121522	112556	16
121522	21929	17
121522	9640	18
121522	21945	19
121522	21952	20
121522	119944	21
121522	88891	22
121522	21949	23
121522	114384	24
121522	21921	25
121522	21923	26
121522	114381	27
121522	21944	28
121522	21932	29
121522	21943	30
121522	9652	31
121522	21950	32
121522	20757	33
121522	114379	34
121522	114380	35
121522	40669	36
121522	9631	37
121522	21955	38
121522	75696	39
121522	101597	40
121522	115882	41
121522	40848	42
121522	101586	43
121522	75595	44
121522	40774	45
121522	70652	46
121522	9661	47
121522	9657	48
121522	21926	49
121522	106500	50
121522	115881	51
121522	87742	52
121522	75618	53
121522	123823	54
121522	69769	55
121522	75539	56
121522	9670	57
121522	117446	58
121522	9633	59
121522	69739	60
121522	9639	61
121522	40850	62
121522	9664	63
121522	87781	64
121522	75698	65
121522	40760	66
121522	115042	67
121522	117630	68
121522	97262	69
121522	9669	70
121522	104684	71
121522	75711	72
121522	123824	73
121522	108857	74
121522	21962	75
121522	40731	76
121522	9629	77
121522	9642	78
121522	70673	79
121522	9650	80
121522	75673	81
121522	35504	82
121522	104685	83
121522	80915	84
121522	88887	85
121522	40846	86
121522	75630	87
121522	98617	88
121522	124178	89
121522	9636	90
121522	108068	91
121522	22273	92
121522	75530	93
121522	75662	94
121522	30357	95
121522	30330	96
121522	88886	97
121522	33664	98
121522	106501	99
121522	30356	100
121522	75603	101
121522	75694	102
121522	113915	103
121522	70672	104
121522	88728	105
121522	97254	106
121522	30362	107
121522	107800	108
121522	110430	109
121522	44065	110
121522	75688	111
121522	75579	112
121522	125771	113
121522	117447	114
121522	108056	115
121522	120353	116
121522	117638	117
121522	80918	118
121522	69774	119
121522	88727	120
121522	21924	121
121522	104927	122
121522	40664	123
121522	121123	124
121522	75633	125
121522	21931	126
121522	33662	127
121522	25304	128
121522	121459	129
121522	97259	130
121522	75585	131
121522	9666	132
121522	125779	133
121522	120352	134
121522	112011	135
121522	44069	136
121522	20118	137
121522	80912	138
121522	117344	139
121522	122970	140
121522	75636	141
121522	120351	142
121522	33663	143
121522	44057	144
121522	70665	145
121522	75554	146
121522	125251	147
121522	102826	148
121522	125649	149
121522	125770	150
121522	108057	151
121522	20140	152
121522	80916	153
121522	80914	154
121522	125777	155
121522	97280	156
121522	30360	157
121522	30331	158
121522	108853	159
121522	117635	160
121522	70660	161
121522	44070	162
121522	108851	163
121522	112064	164
121522	17948	165
121522	108054	166
121522	112015	167
121522	80322	168
121522	97268	169
121522	124765	170
121522	87811	171
121522	70413	172
121522	9648	173
121522	107077	174
121522	124332	175
121522	75565	176
121522	106430	177
121522	87790	178
121522	97603	179
121522	17399	180
121522	75715	181
121522	121943	182
121522	121944	183
121522	60154	184
121522	94462	185
121522	119303	186
121522	125869	187
121522	109922	188
121522	103924	189
121522	112003	190
121522	80921	191
121522	49133	192
121522	85766	193
121522	49001	194
121522	14264	195
121522	122291	196
121522	113528	197
121522	120526	198
121522	123407	199
121522	117393	200
121939	121941	1
121939	124309	2
121939	46211	3
121939	125153	4
121939	46387	5
121939	29992	6
121939	29966	7
121939	29164	8
121939	115671	9
121939	125847	10
121939	115689	11
121939	115016	12
121939	118949	13
121939	105006	14
121939	14275	15
121939	87658	16
121939	80354	17
121939	29842	18
121939	106663	19
121939	125937	20
121939	104273	21
121939	78469	22
121939	118950	23
121939	99320	24
121939	124488	25
121939	35414	26
121939	83833	27
121939	79539	28
121939	109961	29
121939	78404	30
121939	115668	31
121939	104938	32
121939	91095	33
121939	107262	34
121939	95668	35
121939	35403	36
121939	108672	37
121939	83973	38
121939	78460	39
121939	77850	40
121939	90228	41
121939	77024	42
121939	104918	43
121939	46052	44
121939	44283	45
121939	121938	46
121939	51361	47
121939	83960	48
121939	84715	49
121939	83840	50
121939	115669	51
121939	83977	52
121939	29997	53
121939	52525	54
121939	83976	55
121939	120527	56
121939	29070	57
121939	83907	58
121939	122870	59
121939	29875	60
121939	22067	61
121939	48025	62
121939	27168	63
121939	53428	64
121939	35420	65
121939	37910	66
121939	83925	67
121939	121405	68
121939	92182	69
121939	29838	70
121939	106793	71
121939	121937	72
121939	17126	73
121939	68472	74
121939	118948	75
121939	92177	76
121939	83287	77
121939	111752	78
121939	78401	79
121939	105914	80
121939	29977	81
121939	90722	82
121939	69671	83
121939	83850	84
121939	51518	85
121939	108455	86
121939	115685	87
121939	24268	88
121939	83910	89
121939	105572	90
121939	125172	91
121939	94545	92
121939	109701	93
121939	79548	94
121939	78491	95
121939	78106	96
121939	52517	97
121939	51365	98
121939	51296	99
121939	63109	100
121939	27394	101
121939	34223	102
121939	52526	103
121939	73447	104
121939	104286	105
121939	73474	106
121939	85143	107
121939	90176	108
121939	36969	109
121939	88743	110
121939	100618	111
121939	75740	112
121939	25853	113
121939	63377	114
121939	70427	115
121939	32535	116
121939	55306	117
121939	75603	118
121939	63993	119
121939	34216	120
121939	32548	121
121939	30086	122
121939	49036	123
121939	58052	124
121939	120340	125
121939	98228	126
121939	124931	127
121939	105880	128
121939	85145	129
121939	90714	130
121939	98232	131
121939	101604	132
121939	119394	133
121939	36943	134
121939	37883	135
121939	30125	136
121939	103370	137
121939	85153	138
121939	24205	139
121939	97608	140
121939	118994	141
121939	76618	142
121939	123303	143
121939	100193	144
121939	60252	145
121939	78406	146
121939	32552	147
121939	62303	148
121939	51336	149
121939	118995	150
121939	29030	151
121939	62299	152
121939	73352	153
121939	79549	154
121939	124223	155
121939	116027	156
121939	110908	157
121939	115930	158
121939	64158	159
121939	85148	160
121939	114390	161
121939	51369	162
121939	100194	163
121939	92886	164
121939	62306	165
121939	37362	166
121939	120120	167
121939	120339	168
121939	96737	169
121939	69638	170
121939	40803	171
121939	62357	172
121939	62311	173
121939	52513	174
121939	34210	175
121939	44201	176
121939	70058	177
121939	120174	178
121939	62354	179
121939	95687	180
121939	62362	181
121939	57509	182
121939	62371	183
121939	52402	184
121939	66352	185
121939	120786	186
121939	105093	187
121939	91826	188
121939	117452	189
121939	63053	190
121939	115566	191
121939	106919	192
121939	81404	193
121939	23577	194
121939	75594	195
121939	18133	196
121939	114908	197
121939	47131	198
121939	115230	199
121939	116950	200
45318	45350	1
45318	80466	2
45318	85188	3
45318	86066	4
45318	122517	5
45318	86090	6
45318	80458	7
45318	80478	8
45318	68709	9
45318	75175	10
45318	97918	11
45318	75170	12
45318	51455	13
45318	86088	14
45318	99664	15
45318	86095	16
45318	27305	17
45318	25792	18
45318	20693	19
45318	20668	20
45318	25815	21
45318	120895	22
45318	80477	23
45318	86069	24
45318	80457	25
45318	75181	26
45318	107707	27
45318	75166	28
45318	29494	29
45318	29431	30
45318	122744	31
45318	100357	32
45318	20545	33
45318	75118	34
45318	57157	35
45318	45325	36
45318	51454	37
45318	45338	38
45318	9377	39
45318	60177	40
45318	122745	41
45318	57133	42
45318	64974	43
45318	64954	44
45318	53368	45
45318	60342	46
45318	64966	47
45318	57141	48
45318	45322	49
45318	106503	50
45318	85195	51
45318	85187	52
45318	60352	53
45318	77353	54
45318	64940	55
45318	90861	56
45318	102115	57
45318	69638	58
45318	102125	59
45318	76522	60
45318	45319	61
45318	75124	62
45318	49104	63
45318	20618	64
45318	120996	65
45318	102116	66
45318	37881	67
45318	68726	68
45318	124201	69
45318	125609	70
45318	82173	71
45318	29435	72
45318	83810	73
45318	37879	74
45318	55306	75
45318	104151	76
45318	111534	77
45318	9702	78
45318	75172	79
45318	81531	80
45318	44393	81
45318	76496	82
45318	111533	83
45318	44381	84
45318	44395	85
45318	20557	86
45318	49089	87
45318	73646	88
45318	116794	89
45318	9384	90
45318	29479	91
45318	82107	92
45318	125978	93
45318	119519	94
45318	125056	95
45318	49082	96
45318	120623	97
45318	29146	98
45318	122746	99
45318	25796	100
45318	9698	101
45318	102123	102
45318	20561	103
45318	105799	104
45318	121967	105
45318	62236	106
45318	29537	107
45318	75119	108
45318	113646	109
45318	113639	110
45318	115550	111
45318	122911	112
45318	112384	113
45318	77244	114
45318	49097	115
45318	103072	116
45318	73655	117
45318	110283	118
45318	120766	119
45318	102547	120
45318	97033	121
45318	112381	122
45318	102771	123
45318	117662	124
45318	52300	125
45318	45247	126
45318	102224	127
45318	115038	128
45318	51607	129
45318	68532	130
45318	60339	131
45318	123425	132
45318	123424	133
45318	74463	134
45318	120907	135
45318	106484	136
45318	102668	137
45318	78051	138
45318	92238	139
45318	106673	140
45318	75502	141
45318	24277	142
45318	120749	143
45318	78064	144
45318	120992	145
45318	112382	146
45318	37889	147
45318	125247	148
45318	99682	149
45318	108505	150
45318	101862	151
45318	98929	152
45318	117658	153
45318	120757	154
45318	102677	155
45318	105078	156
45318	74385	157
45318	101495	158
45318	110829	159
45318	82114	160
45318	75499	161
45318	75498	162
45318	113808	163
45318	95378	164
45318	35593	165
45318	114983	166
45318	123811	167
45318	110827	168
45318	115000	169
45318	67675	170
45318	73887	171
45318	68732	172
45318	125790	173
45318	105559	174
45318	120344	175
45318	125807	176
45318	113952	177
45318	75062	178
45318	113536	179
45318	100600	180
45318	113540	181
45318	78068	182
45318	44187	183
45318	109509	184
45318	58416	185
45318	119315	186
45318	123686	187
45318	78063	188
45318	115684	189
45318	119313	190
45318	24276	191
45318	24280	192
45318	123492	193
45318	114459	194
45318	65247	195
45318	117453	196
45318	64038	197
45318	109819	198
45318	110572	199
45318	108986	200
86574	86576	1
86574	114862	2
86574	123759	3
86574	126028	4
86574	120788	5
86574	114863	6
86574	110999	7
86574	110896	8
86574	111000	9
86574	125780	10
86574	75514	11
86574	106763	12
86574	110900	13
86574	121285	14
86574	88408	15
86574	114861	16
86574	120626	17
86574	125218	18
86574	86055	19
86574	115569	20
86574	120628	21
86574	115567	22
86574	66406	23
86574	115562	24
86574	91913	25
86574	110893	26
86574	111988	27
86574	105019	28
86574	105897	29
86574	110892	30
86574	90321	31
86574	100366	32
86574	88923	33
86574	88412	34
86574	120629	35
86574	118240	36
86574	115564	37
86574	88916	38
86574	84975	39
86574	91880	40
86574	66618	41
86574	111989	42
86574	106422	43
86574	88918	44
86574	57117	45
86574	117643	46
86574	123758	47
86574	106419	48
86574	111987	49
86574	117639	50
86574	90165	51
86574	105891	52
86574	55238	53
86574	124914	54
86574	115566	55
86574	90319	56
86574	120867	57
86574	88934	58
86574	100246	59
86574	122873	60
86574	110939	61
86574	91901	62
86574	57126	63
86574	90318	64
86574	82896	65
86574	55225	66
86574	117644	67
86574	17673	68
86574	111986	69
86574	63939	70
86574	99963	71
86574	122872	72
86574	121099	73
86574	111189	74
86574	111193	75
86574	82908	76
86574	116309	77
86574	123161	78
86574	86058	79
86574	82894	80
86574	117710	81
86574	99957	82
86574	110897	83
86574	105893	84
86574	105890	85
86574	124225	86
86574	66617	87
86574	123551	88
86574	33879	89
86574	66616	90
86574	117684	91
86574	88410	92
86574	82912	93
86574	99959	94
86574	122981	95
86574	62189	96
86574	57112	97
86574	82903	98
86574	57121	99
86574	115040	100
86574	114940	101
86574	90320	102
86574	113802	103
86574	85115	104
86574	66404	105
86574	67799	106
86574	117077	107
86574	99965	108
86574	85118	109
86574	122932	110
86574	100369	111
86574	63940	112
86574	117648	113
86574	99956	114
86574	100368	115
86574	55223	116
86574	85121	117
86574	63086	118
86574	85116	119
86574	114941	120
86574	91903	121
86574	113135	122
86574	88936	123
86574	88939	124
86574	111818	125
86574	111415	126
86574	66408	127
86574	113947	128
86574	118244	129
86574	111416	130
86574	123016	131
86574	113946	132
86574	100248	133
86574	113803	134
86574	104606	135
86574	114937	136
86574	99967	137
86574	123017	138
86574	104608	139
86574	62226	140
86574	85179	141
86574	114701	142
86574	60206	143
86574	99972	144
86574	88933	145
86574	58402	146
86574	118251	147
86574	115845	148
86574	115237	149
86574	110902	150
